NroNotaCredito;TipoNotaCredito;FechaNotaCredito;TotalNotaCredito;PorcentajeIVA;SubTotalNotaCredito;TotalIVA;AlicuotaIIBB;ImportePercepIIBB;CodCliente;PorcentajeDesc;ImporteDesc;CodVendedor;FormaPago;UnidadNegocio;Cancelada;CAE;FechaVC;CondicionVenta
333;A;2021-12-16 00:00:00;29775.98;21.0;24608.25;5167.73;0.0;0.0;327;20.0;6152.06;300;;;False;71503465380179;2021-12-26 00:00:00;Contado
334;A;2022-01-06 00:00:00;50299.4;21.0;41466.94;8708.06;0.3;124.4;921;25.0;13822.31;300;;;False;72013039909267;2022-01-16 00:00:00;Contado
335;A;2022-01-17 00:00:00;55321.91;21.0;45123.91;9476.02;1.6;721.98;2357;0.0;0.0;400;;;False;72033785052288;2022-01-27 00:00:00;Contado
336;A;2022-01-19 00:00:00;28439.97;21.0;23504.11;4935.86;0.0;0.0;327;20.0;5876.03;300;;;False;72033895340568;2022-01-29 00:00:00;Contado
337;A;2022-01-19 00:00:00;8511.06;21.0;6942.14;1457.85;1.6;111.07;2357;0.0;0.0;400;;;False;72033933987147;2022-01-29 00:00:00;Contado
338;A;2022-01-20 00:00:00;143304.22;21.0;116887.62;24546.4;1.6;1870.2;2066;0.0;0.0;200;;;False;72033995923825;2022-01-30 00:00:00;Contado
339;A;2022-01-20 00:00:00;47144.67;21.0;38962.54;8182.13;0.0;0.0;133;0.0;0.0;200;;;False;72033996054543;2022-01-30 00:00:00;Contado
340;A;2022-01-27 00:00:00;51066.38;21.0;41652.84;8747.1;1.6;666.45;2357;0.0;0.0;400;;;False;72043483296606;2022-02-06 00:00:00;Contado
341;A;2022-01-28 00:00:00;9479.99;21.0;7834.7;1645.29;0.0;0.0;2393;20.0;1958.68;300;;;False;72043561732198;2022-02-07 00:00:00;Contado
342;A;2022-01-31 00:00:00;1727880.0;21.0;1428000.0;299880.0;0.0;0.0;885;0.0;0.0;600;;;False;72053750242298;2022-02-10 00:00:00;Contado
343;A;2022-02-02 00:00:00;17022.13;21.0;13884.28;2915.7;1.6;222.15;2357;0.0;0.0;400;;;False;72053944824722;2022-02-12 00:00:00;Contado
344;A;2022-02-08 00:00:00;44581.77;21.0;36363.6;7636.36;1.6;581.82;2357;0.0;0.0;400;;;False;72063373686878;2022-02-18 00:00:00;Contado
345;A;2022-02-09 00:00:00;16515.99;21.0;13649.58;2866.41;0.0;0.0;327;20.0;0.0;300;;;False;72063465762907;2022-02-19 00:00:00;Contado
346;A;2022-02-10 00:00:00;17832.71;21.0;14545.44;3054.54;1.6;232.73;2357;0.0;0.0;400;;;False;72063544443174;2022-02-20 00:00:00;Contado
347;A;2022-02-11 00:00:00;21498.02;21.0;17765.49;3730.75;0.01;1.78;406;20.0;0.0;100;;;False;72063611545789;2022-02-21 00:00:00;Contado
348;A;2022-02-14 00:00:00;495952.46;21.0;409539.6;86003.32;0.1;409.54;544;0.0;0.0;300;;;False;72073801455192;2022-02-24 00:00:00;Contado
349;A;2022-02-15 00:00:00;36999.94;21.0;30578.46;6421.48;0.4;0.0;2184;20.0;0.0;400;;;False;72073888611485;2022-02-25 00:00:00;Contado
350;A;2022-02-17 00:00:00;17832.71;21.0;14545.44;3054.54;1.6;232.73;2357;0.0;0.0;400;;;False;72073043207941;2022-02-27 00:00:00;Contado
351;A;2022-02-21 00:00:00;28688.98;21.0;23709.9;4979.08;0.0;0.0;547;0.0;0.0;100;;;False;72083313739374;2022-03-03 00:00:00;Contado
352;A;2022-02-25 00:00:00;1726065.0;21.0;1426500.0;299565.0;0.0;0.0;881;0.0;0.0;600;;;False;72083679805960;2022-03-07 00:00:00;Contado
353;A;2022-03-14 00:00:00;103513.99;21.0;85478.11;17950.4;0.1;85.48;2238;30.0;0.0;400;;;False;72113942580922;2022-03-24 00:00:00;Contado
354;A;2022-03-16 00:00:00;11760.33;21.0;9408.26;1975.73;4.0;376.33;258;20.0;2352.07;700;;;False;72113099400299;2022-03-26 00:00:00;Contado
355;A;2022-03-29 00:00:00;8569.21;21.0;6855.37;1439.63;4.0;274.21;2160;30.0;2938.01;500;;;False;72133070462851;2022-04-08 00:00:00;Contado
356;A;2022-03-29 00:00:00;9479.99;21.0;7834.7;1645.29;0.0;0.0;696;20.0;1958.68;500;;;False;72133072672020;2022-04-08 00:00:00;Contado
357;A;2022-03-29 00:00:00;9503.49;21.0;7834.7;1645.29;0.3;23.5;81;20.0;1958.68;500;;;False;72133072827401;2022-04-08 00:00:00;Contado
358;A;2022-04-19 00:00:00;27356.96;21.0;22314.0;4685.94;1.6;357.02;2357;0.0;0.0;400;;;False;72163720934542;2022-04-29 00:00:00;Contado
359;A;2022-04-22 00:00:00;36475.95;21.0;29752.0;6247.92;1.6;476.03;2357;0.0;0.0;400;;;False;72163981774735;2022-05-02 00:00:00;Contado
360;A;2022-05-04 00:00:00;13248.0;21.0;10948.76;2299.24;0.0;0.0;2393;20.0;2737.19;300;;;False;72183951882904;2022-05-14 00:00:00;Contado
361;A;2022-05-09 00:00:00;31916.46;21.0;26033.0;5466.93;1.6;416.53;2357;0.0;0.0;400;;;False;72193338233865;2022-05-19 00:00:00;Contado
362;A;2022-05-24 00:00:00;18237.98;21.0;14876.0;3123.96;1.6;238.02;2357;0.0;0.0;400;;;False;72213482351697;2022-06-03 00:00:00;Contado
363;A;2022-05-30 00:00:00;18237.98;21.0;14876.0;3123.96;1.6;238.02;2357;0.0;0.0;400;;;False;72223968818866;2022-06-09 00:00:00;Contado
364;A;2022-05-31 00:00:00;3597693.0;21.0;2973300.0;624393.0;0.0;0.0;881;0.0;0.0;600;;;False;72223056075715;2022-06-10 00:00:00;Contado
365;A;2022-05-31 00:00:00;7041474.0;21.0;5819400.0;1222074.0;0.0;0.0;885;0.0;0.0;600;;;False;72223057954199;2022-06-10 00:00:00;Contado
366;A;2022-06-02 00:00:00;204520.03;21.0;168467.9;35378.26;0.4;673.87;2554;0.0;0.0;600;;;False;72223255725287;2022-06-12 00:00:00;Contado
367;A;2022-06-02 00:00:00;218154.71;21.0;179699.1;37736.81;0.4;718.8;2554;0.0;0.0;600;;;False;72223256410645;2022-06-12 00:00:00;Contado
368;A;2022-06-09 00:00:00;18237.98;21.0;14876.0;3123.96;1.6;238.02;2357;0.0;0.0;400;;;False;72233870984413;2022-06-19 00:00:00;Contado
369;A;2022-06-22 00:00:00;9118.99;21.0;7438.0;1561.98;1.6;119.01;2357;0.0;0.0;400;;;False;72253868633114;2022-07-02 00:00:00;Contado
370;A;2022-06-27 00:00:00;1347293.75;21.0;1077835.0;226345.35;4.0;43113.4;2011;0.0;0.0;100;;;False;72263283369808;2022-07-07 00:00:00;Contado
371;A;2022-06-27 00:00:00;144375.0;21.0;115500.0;24255.0;4.0;4620.0;2011;0.0;0.0;100;;;False;72263283512910;2022-07-07 00:00:00;Contado
372;A;2022-06-28 00:00:00;18237.98;21.0;14876.0;3123.96;1.6;238.02;2357;0.0;0.0;400;;;False;72263377159252;2022-07-08 00:00:00;Contado
373;A;2022-06-29 00:00:00;1234306.25;21.0;987445.0;207363.45;4.0;39497.8;2011;0.0;0.0;100;;;False;72263465325815;2022-07-09 00:00:00;Contado
374;A;2022-07-07 00:00:00;27863.61;21.0;22727.25;4772.72;1.6;363.64;2357;0.0;0.0;400;;;False;72273220156921;2022-07-17 00:00:00;Contado
375;A;2022-07-19 00:00:00;16718.17;21.0;13636.35;2863.63;1.6;218.18;2357;0.0;0.0;400;;;False;72293206410104;2022-07-29 00:00:00;Contado
376;A;2022-07-21 00:00:00;30015.59;21.0;24304.12;5103.87;2.5;607.6;759;20.0;6076.03;400;;;False;72293382800146;2022-07-31 00:00:00;Contado
377;A;2022-07-29 00:00:00;5158230.0;21.0;4263000.0;895230.0;5.0;0.0;885;0.0;0.0;600;;;False;72303086486187;2022-08-08 00:00:00;Contado
378;A;2022-08-08 00:00:00;54338.75;21.0;43471.0;9128.91;4.0;1738.84;1055;25.0;0.0;200;;;False;72323976568970;2022-08-18 00:00:00;Contado
379;A;2022-08-23 00:00:00;28209.37;21.0;22388.39;4701.56;5.0;1119.42;2308;0.0;0.0;600;;;False;72343231601218;2022-09-02 00:00:00;Contado
380;A;2022-08-24 00:00:00;12.35;21.0;10.0;2.1;2.5;0.25;1042;0.0;0.0;400;;;False;72343398242028;2022-09-03 00:00:00;Contado
381;A;2022-08-25 00:00:00;44725.8;21.0;36963.47;7762.33;0.0;0.0;547;0.0;0.0;100;;;False;72343421084910;2022-09-04 00:00:00;Contado
382;A;2022-08-25 00:00:00;44581.77;21.0;36363.6;7636.36;1.6;581.82;2357;0.0;0.0;400;;;False;72343425970295;2022-09-04 00:00:00;Contado
383;A;2022-08-26 00:00:00;21379.64;21.0;17381.82;3650.18;2.0;347.64;277;20.0;4345.45;200;;;False;72343525218305;2022-09-05 00:00:00;Contado
384;A;2022-09-30 00:00:00;2879800.0;21.0;2380000.0;499800.0;5.0;0.0;885;0.0;0.0;600;;;False;72393615433498;2022-10-10 00:00:00;Contado
385;A;2022-10-18 00:00:00;24317.32;21.0;19834.68;4165.28;1.6;317.35;2357;0.0;0.0;400;;;False;72423219392002;2022-10-28 00:00:00;Contado
386;A;2022-11-07 00:00:00;21450.0;21.0;17727.27;3722.73;0.0;0.0;1055;25.0;5909.09;200;;;False;72453142977124;2022-11-17 00:00:00;Contado
387;A;2022-11-17 00:00:00;177789.31;21.0;146933.31;30856.0;5.0;0.0;632;25.0;0.25;100;;;False;72463086918256;2022-11-27 00:00:00;Contado
388;A;2022-11-23 00:00:00;26221.99;21.0;21671.07;4550.92;0.0;0.0;2517;30.0;9287.6;400;;;False;72473577704157;2022-12-03 00:00:00;Contado
389;A;2022-11-23 00:00:00;19376.0;21.0;16013.22;3362.78;0.0;0.0;680;20.0;4003.3;300;;;False;72473578362339;2022-12-03 00:00:00;Contado
390;A;2022-11-28 00:00:00;68656.0;21.0;56000.0;11760.0;1.6;896.0;2128;27.0;0.0;300;;;False;72483069683289;2022-12-08 00:00:00;Contado
391;A;2022-12-19 00:00:00;19500.0;21.0;16115.7;3384.3;1.6;0.0;2357;0.0;0.0;400;;;False;72513024668145;2022-12-29 00:00:00;Contado
392;A;2022-12-22 00:00:00;439.99;21.0;363.63;76.36;0.0;0.0;547;0.0;0.0;100;;;False;72513379998781;2023-01-01 00:00:00;Contado
393;A;2022-12-27 00:00:00;1275237.37;21.0;1012093.15;212539.56;5.0;50604.66;885;0.0;0.0;600;;;False;72523847084203;2023-01-06 00:00:00;Contado
394;A;2022-12-27 00:00:00;1743665.0;21.0;1423400.0;298914.0;1.5;21351.0;1051;0.0;0.0;600;;;False;72523850472539;2023-01-06 00:00:00;Contado
395;A;2022-12-28 00:00:00;24535.99;21.0;20277.68;4258.31;0.0;0.0;2393;20.0;5069.42;300;;;False;72523013953771;2023-01-07 00:00:00;Contado
396;A;2022-12-29 00:00:00;299499.04;21.0;247519.87;51979.17;1.6;0.0;2238;30.0;0.0;400;;;False;72523081266129;2023-01-08 00:00:00;Contado
397;A;2023-01-04 00:00:00;180747.02;21.0;149008.26;31291.73;0.3;447.02;921;25.0;49669.42;300;;;False;73013650008641;2023-01-14 00:00:00;Contado
398;A;2023-01-12 00:00:00;87577.49;21.0;72378.09;15199.4;0.0;0.0;2270;25.0;24126.03;400;;;False;73023443655347;2023-01-22 00:00:00;Contado
399;A;2023-01-12 00:00:00;20728.0;21.0;17130.58;3597.42;0.0;0.0;588;20.0;4282.64;700;;;False;73023449760089;2023-01-22 00:00:00;Contado
400;A;2023-02-07 00:00:00;299708.41;21.0;246876.78;51844.12;0.4;987.51;2315;0.0;0.0;300;;;False;73063856539098;2023-02-17 00:00:00;Contado
401;A;2023-02-09 00:00:00;20728.0;21.0;17130.58;3597.42;0.0;0.0;472;0.0;4282.64;100;;;False;73063092468043;2023-02-19 00:00:00;Contado
402;A;2023-02-13 00:00:00;57224.99;21.0;47293.38;9931.61;0.0;0.0;2517;30.0;20268.6;400;;;False;73073415041719;2023-02-23 00:00:00;Contado
403;A;2023-02-13 00:00:00;63099.18;21.0;50479.34;10600.66;4.0;2019.17;2542;25.0;16826.45;400;;;False;73073416599912;2023-02-23 00:00:00;Contado
404;A;2023-02-16 00:00:00;112051.61;21.0;92604.64;19446.97;0.0;0.0;632;25.0;0.0;100;;;False;73073736865373;2023-02-26 00:00:00;Contado
405;A;2023-02-22 00:00:00;22982.58;21.0;18915.7;3972.3;0.5;94.58;406;20.0;4728.92;100;;;False;73083214955823;2023-03-04 00:00:00;Contado
406;A;2023-02-22 00:00:00;162133.58;21.0;129706.86;27238.44;4.0;5188.27;2334;0.0;0.0;100;;;False;73083240188472;2023-03-04 00:00:00;Contado
407;A;2023-02-27 00:00:00;115760.44;21.0;95354.56;20024.46;0.4;381.42;345;0.0;0.0;200;;;False;73093675823406;2023-03-09 00:00:00;Contado
408;A;2023-02-27 00:00:00;186607.77;21.0;154221.3;32386.47;0.4;0.0;2315;0.0;0.0;300;;;False;73093723347759;2023-03-09 00:00:00;Contado
409;A;2023-03-01 00:00:00;23814.99;21.0;19681.81;4133.18;0.0;0.0;547;0.0;0.0;100;;;False;73093935891342;2023-03-11 00:00:00;Contado
410;A;2023-03-08 00:00:00;2279962.5;21.0;1823970.0;383033.7;4.0;72958.8;2010;0.0;0.0;600;;;False;73103634046495;2023-03-18 00:00:00;Contado
411;A;2023-03-10 00:00:00;35767.8;21.0;28961.78;6081.97;2.5;724.04;2495;25.0;9653.93;200;;;False;73103902675877;2023-03-20 00:00:00;Contado
412;A;2023-03-13 00:00:00;96000.0;21.0;79338.84;16661.16;1.5;0.0;2608;0.0;0.0;700;;;False;73113117823443;2023-03-23 00:00:00;Contado
413;A;2023-03-29 00:00:00;239999.99;21.0;198347.1;41652.89;1.5;0.0;2608;0.0;0.0;700;;;False;73133665820834;2023-04-08 00:00:00;Contado
414;A;2023-04-03 00:00:00;8682960.0;21.0;7176000.0;1506960.0;5.0;0.0;885;0.0;0.0;600;;;False;73143142004014;2023-04-13 00:00:00;Contado
415;A;2023-04-04 00:00:00;93699.87;21.0;77437.91;16261.96;5.0;0.0;2542;25.0;0.0;400;;;False;73143266400312;2023-04-14 00:00:00;Contado
416;A;2023-04-06 00:00:00;148442.65;21.0;118754.12;24938.37;4.0;4750.16;681;25.0;39584.71;700;;;False;73143548512868;2023-04-16 00:00:00;Contado
417;A;2023-04-10 00:00:00;143999.87;21.0;119008.16;24991.71;1.5;0.0;2608;0.0;0.0;700;;;False;73153838873889;2023-04-20 00:00:00;Contado
418;A;2023-04-10 00:00:00;114172.53;21.0;94357.46;19815.07;0.0;0.0;133;0.0;0.0;200;;;False;73153839429854;2023-04-20 00:00:00;Contado
419;A;2023-04-26 00:00:00;17861.25;21.0;14761.36;3099.89;0.0;0.0;2375;25.0;4920.45;300;;;False;73173470175237;2023-05-06 00:00:00;Contado
420;A;2023-04-28 00:00:00;8682960.0;21.0;7176000.0;1506960.0;5.0;0.0;885;0.0;0.0;600;;;False;73173675524130;2023-05-08 00:00:00;Contado
421;A;2023-05-03 00:00:00;1772149.7;21.0;1462169.72;307055.64;0.2;2924.34;539;30.0;0.0;600;;;False;73183176399602;2023-05-13 00:00:00;Contado
422;A;2023-05-04 00:00:00;33340.9;21.0;27554.46;5786.44;0.0;0.0;2160;30.0;0.0;500;;;False;73183242023426;2023-05-14 00:00:00;Contado
423;A;2023-05-08 00:00:00;97236.99;21.0;80361.15;16875.84;0.0;0.0;2517;30.0;34440.49;400;;;False;73193629748197;2023-05-18 00:00:00;Contado
424;A;2023-05-09 00:00:00;101239.64;21.0;82644.6;17355.37;1.5;1239.67;2608;0.0;0.0;700;;;False;73193740917390;2023-05-19 00:00:00;Contado
425;A;2023-05-09 00:00:00;242975.12;21.0;198347.04;41652.88;1.5;2975.21;2608;0.0;0.0;700;;;False;73193775544814;2023-05-19 00:00:00;Contado
426;A;2023-05-10 00:00:00;620260.48;21.0;512611.97;107648.51;0.0;0.0;2621;20.0;0.0;300;;;False;73193880359469;2023-05-20 00:00:00;Contado
427;A;2023-05-15 00:00:00;40000.0;21.0;33057.85;6942.15;4.0;0.0;681;25.0;0.0;700;;;False;73203396198093;2023-05-25 00:00:00;Contado
428;A;2023-05-17 00:00:00;48431.52;21.0;38900.82;8169.17;3.5;1361.53;632;25.0;12966.94;100;;;False;73203570406694;2023-05-27 00:00:00;Contado
429;A;2023-05-30 00:00:00;202479.27;21.0;165289.2;34710.73;1.5;2479.34;2608;0.0;0.0;700;;;False;73223754141363;2023-06-09 00:00:00;Contado
430;A;2023-06-12 00:00:00;1784857.68;21.0;1475088.99;309768.69;0.0;0.0;547;0.0;0.0;100;;;False;73243170528933;2023-06-22 00:00:00;Contado
431;A;2023-06-13 00:00:00;274999.73;21.0;227272.5;47727.23;1.5;0.0;2608;0.0;0.0;700;;;False;73243285921328;2023-06-23 00:00:00;Contado
432;A;2023-06-27 00:00:00;164999.84;21.0;136363.5;28636.34;1.5;0.0;2608;0.0;0.0;700;;;False;73263615986064;2023-07-07 00:00:00;Contado
433;A;2023-06-30 00:00:00;77063.62;21.0;62909.08;13210.91;1.5;943.64;1052;0.0;0.0;600;;;False;73263953547934;2023-07-10 00:00:00;Contado
434;A;2023-06-30 00:00:00;41224.79;21.0;33652.89;7067.11;1.5;504.79;1052;0.0;0.0;600;;;False;73263953854838;2023-07-10 00:00:00;Contado
435;A;2023-06-30 00:00:00;226365.84;21.0;186462.8;39157.19;0.4;745.85;2499;25.0;0.0;500;;;False;73263956310775;2023-07-10 00:00:00;Contado
436;A;2023-07-10 00:00:00;174675.6;21.0;144360.0;30315.6;1.5;0.0;1051;0.0;0.0;600;;;False;73283112677399;2023-07-20 00:00:00;Contado
437;A;2023-07-11 00:00:00;167999.91;21.0;138842.9;29157.01;1.5;0.0;2608;0.0;0.0;700;;;False;73283214260952;2023-07-21 00:00:00;Contado
438;A;2023-07-21 00:00:00;167999.91;21.0;138842.9;29157.01;1.5;0.0;2608;0.0;0.0;700;;;False;73293225719913;2023-07-31 00:00:00;Contado
439;A;2023-08-07 00:00:00;1275360.61;21.0;1041110.7;218633.25;1.5;15616.66;2643;0.0;0.0;600;;;False;73323107688538;2023-08-17 00:00:00;Contado
440;A;2023-08-14 00:00:00;218677.57;21.0;178512.3;37487.58;1.5;2677.68;2608;0.0;0.0;700;;;False;73333831320625;2023-08-24 00:00:00;Contado
441;A;2023-08-16 00:00:00;35797.95;21.0;29487.6;6192.4;0.4;117.95;2315;0.0;7371.9;300;;;False;73333062817717;2023-08-26 00:00:00;Contado
442;A;2023-08-25 00:00:00;4779.5;21.0;3950.0;829.5;1.5;0.0;1051;0.0;0.0;600;;;False;73343977375500;2023-09-04 00:00:00;Contado
443;A;2023-08-28 00:00:00;123803.05;21.0;100652.89;21137.11;2.0;2013.06;2308;0.0;0.0;600;;;False;73353292996156;2023-09-07 00:00:00;Contado
444;A;2023-09-18 00:00:00;26000.0;21.0;21487.6;4512.4;1.6;0.0;2357;0.0;0.0;400;;;False;73383567675308;2023-09-28 00:00:00;Contado
445;A;2023-09-26 00:00:00;189188.85;21.0;155839.25;32726.24;0.4;623.36;2499;25.0;63202.06;500;;;False;73393413738461;2023-10-06 00:00:00;Contado
446;A;2023-09-30 00:00:00;239999.87;21.0;198347.0;41652.87;1.5;0.0;2608;0.0;0.0;700;;;False;73393925944762;2023-10-10 00:00:00;Contado
447;A;2023-10-12 00:00:00;1227.5;21.0;1000.0;210.0;1.75;17.5;346;0.0;0.0;600;;;False;73413338320115;2023-10-22 00:00:00;Contado
448;A;2023-10-12 00:00:00;12.28;21.0;10.0;2.1;1.75;0.18;346;0.0;0.0;600;;;False;73413338393910;2023-10-22 00:00:00;Contado
449;A;2023-10-12 00:00:00;247204.09;21.0;204132.2;42867.76;0.1;204.13;2608;0.0;0.0;700;;;False;73413351966435;2023-10-22 00:00:00;Contado
450;A;2023-10-17 00:00:00;66212.81;21.0;52970.25;11123.75;4.0;2118.81;2128;27.0;19591.73;300;;;False;73423858937429;2023-10-27 00:00:00;Contado
451;A;2023-10-17 00:00:00;77967.98;21.0;64436.35;13531.63;0.0;0.0;680;20.0;16109.09;300;;;False;73423859272481;2023-10-27 00:00:00;Contado
452;A;2023-10-18 00:00:00;8829095.7;21.0;7201546.25;1512324.71;1.6;115224.74;1051;0.0;0.0;600;;;False;73423950146468;2023-10-28 00:00:00;Contado
453;A;2023-10-27 00:00:00;137809.06;21.0;113516.52;23838.47;0.4;454.07;2499;25.0;37838.84;500;;;False;73433966112223;2023-11-06 00:00:00;Contado
454;A;2023-11-06 00:00:00;270223.02;21.0;223140.4;46859.48;0.1;223.14;2608;0.0;0.0;700;;;False;73453075115050;2023-11-16 00:00:00;Contado
455;A;2023-11-15 00:00:00;81066.91;21.0;66942.12;14057.85;0.1;66.94;2608;0.0;0.0;700;;;False;73463175642956;2023-11-25 00:00:00;Contado
456;A;2023-12-01 00:00:00;17854760.0;21.0;14756000.0;3098760.0;6.0;0.0;885;0.0;0.0;600;;;False;73483938892634;2023-12-11 00:00:00;Contado
457;A;2023-12-06 00:00:00;662912.95;21.0;547861.94;115051.01;0.0;0.0;539;35.0;0.0;600;;;False;73493592926295;2023-12-16 00:00:00;Contado
458;A;2023-12-07 00:00:00;74175.0;21.0;61301.65;12873.35;0.0;0.0;930;25.0;20433.88;300;;;False;73493688275567;2023-12-17 00:00:00;Contado
459;A;2023-12-11 00:00:00;255999.99;21.0;211570.24;44429.75;0.1;0.0;2608;0.0;0.0;700;;;False;73503102554442;2023-12-21 00:00:00;Contado
460;A;2023-12-11 00:00:00;96000.0;21.0;79338.84;16661.16;0.1;0.0;2608;0.0;0.0;700;;;False;73503102766200;2023-12-21 00:00:00;Contado
461;A;2023-12-14 00:00:00;32000.0;21.0;26446.28;5553.72;0.1;0.0;2608;0.0;0.0;700;;;False;73503537562538;2023-12-24 00:00:00;Contado
462;A;2024-01-08 00:00:00;89549.99;21.0;74008.26;15541.73;0.0;0.0;2224;0.0;0.0;600;;;False;74023279867191;2024-01-18 00:00:00;Contado
463;A;2024-01-09 00:00:00;68005.59;21.0;56198.32;11801.65;0.01;5.62;2357;0.0;0.0;400;;;False;74023406909600;2024-01-19 00:00:00;Contado
464;A;2024-01-16 00:00:00;34002.79;21.0;28099.16;5900.82;0.01;2.81;2357;0.0;0.0;400;;;False;74033173628738;2024-01-26 00:00:00;Contado
465;A;2024-01-17 00:00:00;520429.58;21.0;429751.92;90247.9;0.1;429.75;2608;0.0;0.0;700;;;False;74033275653084;2024-01-27 00:00:00;Contado
466;A;2024-01-17 00:00:00;67999.97;21.0;56198.32;11801.65;0.0;0.0;2182;25.0;0.0;300;;;False;74033289322676;2024-01-27 00:00:00;Contado
467;A;2024-01-17 00:00:00;240594.84;21.0;198346.94;41652.86;0.3;595.04;2554;20.0;49586.74;300;;;False;74033333378340;2024-01-27 00:00:00;Contado
468;A;2024-01-18 00:00:00;59552.42;21.0;49095.15;10309.98;0.3;147.29;2554;20.0;0.0;300;;;False;74033395651502;2024-01-28 00:00:00;Contado
469;A;2024-01-18 00:00:00;37070.73;21.0;30636.97;6433.76;0.3;0.0;2554;20.0;0.0;300;;;False;74033442911308;2024-01-28 00:00:00;Contado
470;A;2024-01-19 00:00:00;34002.79;21.0;28099.16;5900.82;0.01;2.81;2357;0.0;0.0;400;;;False;74033502201821;2024-01-29 00:00:00;Contado
471;A;2024-01-19 00:00:00;180148.7;21.0;148760.28;31239.66;0.1;148.76;2608;0.0;0.0;700;;;False;74033522258491;2024-01-29 00:00:00;Contado
472;A;2024-01-26 00:00:00;625625.75;21.0;496528.37;104270.96;5.0;24826.42;2542;25.0;0.0;400;;;False;74043226201656;2024-02-05 00:00:00;Contado
473;A;2024-01-31 00:00:00;25061.96;21.0;20661.14;4338.84;0.3;61.98;2554;20.0;0.0;300;;;False;74053795954579;2024-02-10 00:00:00;Contado
474;A;2024-01-31 00:00:00;5747742.0;21.0;4750200.0;997542.0;0.0;0.0;885;0.0;0.0;600;;;False;74063315380333;2024-02-10 00:00:00;Contado
475;A;2024-02-06 00:00:00;1688165.38;21.0;1395178.0;292987.38;0.0;0.0;2357;0.0;0.0;400;;;False;74063425807018;2024-02-16 00:00:00;Contado
476;A;2024-02-06 00:00:00;571999.74;21.0;472727.06;99272.68;0.0;0.0;2608;0.0;0.0;700;;;False;74063437931507;2024-02-16 00:00:00;Contado
477;A;2024-02-09 00:00:00;11791955.25;21.0;9745417.56;2046537.69;0.0;0.0;2020;0.0;0.0;600;;;False;74063798212734;2024-02-19 00:00:00;Contado
478;A;2024-02-17 00:00:00;29403000.0;21.0;24300000.0;5103000.0;0.0;0.0;2020;0.0;0.0;600;;;False;74073620972889;2024-02-27 00:00:00;Contado
479;A;2024-03-04 00:00:00;505999.77;21.0;418181.63;87818.14;0.0;0.0;2608;0.0;0.0;700;;;False;74103345574824;2024-03-14 00:00:00;Contado
480;A;2024-03-04 00:00:00;35999.99;21.0;29752.06;6247.93;0.0;0.0;2357;0.0;0.0;400;;;False;74103349301503;2024-03-14 00:00:00;Contado
481;A;2024-03-05 00:00:00;246651.99;21.0;203844.62;42807.37;0.0;0.0;2069;20.0;0.0;400;;;False;74103479571557;2024-03-15 00:00:00;Contado
482;A;2024-03-06 00:00:00;79170.0;21.0;65429.75;13740.25;0.0;0.0;2668;0.0;21809.92;200;;;False;74103584016707;2024-03-16 00:00:00;Contado
483;A;2024-03-08 00:00:00;239699.83;21.0;198099.03;41600.8;0.0;0.0;1055;25.0;0.0;200;;;False;74103839410853;2024-03-18 00:00:00;Contado
484;A;2024-03-14 00:00:00;351999.84;21.0;290908.96;61090.88;0.0;0.0;2608;0.0;0.0;700;;;False;74113488331621;2024-03-24 00:00:00;Contado
485;A;2024-03-18 00:00:00;44999.98;21.0;37190.07;7809.91;0.0;0.0;2554;20.0;0.0;300;;;False;74123885293031;2024-03-28 00:00:00;Contado
486;A;2024-03-19 00:00:00;589612.45;21.0;487283.02;102329.43;0.0;0.0;2542;25.0;162427.68;400;;;False;74123992360503;2024-03-29 00:00:00;Contado
487;A;2024-03-21 00:00:00;9391.37;21.0;7761.46;1629.91;0.0;0.0;1103;0.0;0.0;500;;;False;74123209963081;2024-03-31 00:00:00;Contado
488;A;2024-04-04 00:00:00;637279.99;21.0;526677.68;110602.31;0.0;0.0;352;25.0;225719.0;200;;;False;74143728556122;2024-04-14 00:00:00;Contado
489;A;2024-04-09 00:00:00;144000.02;21.0;119008.28;24991.74;0.0;0.0;346;0.0;0.0;600;;;False;74153309645704;2024-04-19 00:00:00;Contado
490;A;2024-04-17 00:00:00;9199.99;21.0;7603.3;1596.69;0.0;0.0;2631;0.0;0.0;200;;;False;74163123036047;2024-04-27 00:00:00;Contado
491;A;2024-04-23 00:00:00;121400.0;21.0;100330.58;21069.42;0.0;0.0;2393;20.0;25082.64;300;;;False;74173733467123;2024-05-03 00:00:00;Contado
492;A;2024-04-24 00:00:00;474999.84;21.0;392561.85;82437.99;0.0;0.0;2608;0.0;0.0;700;;;False;74173840435571;2024-05-04 00:00:00;Contado
493;A;2024-04-25 00:00:00;78799.99;21.0;65123.96;13676.03;0.0;0.0;1103;0.0;16280.99;500;;;False;74173980150779;2024-05-05 00:00:00;Contado
494;A;2024-04-30 00:00:00;34574963.5;21.0;28574350.0;6000613.5;0.0;0.0;885;0.0;0.0;600;;;False;74183458108383;2024-05-10 00:00:00;Contado
495;A;2024-05-13 00:00:00;93599.99;21.0;77355.36;16244.63;0.0;0.0;2517;30.0;0.0;400;;;False;74203932102119;2024-05-23 00:00:00;Contado
496;A;2024-05-14 00:00:00;573999.8;21.0;474380.0;99619.8;0.0;0.0;539;35.0;0.0;600;;;False;74203027213834;2024-05-24 00:00:00;Contado
