NroPresu;FechaPresu;TotalPresu;SubTotalPresu;CodCliente;PorcentajeDesc;ImporteDesc;FormaPago;UnidadNegocio;CodVendedor;Anulado
184394;2022-07-06 00:00:00;11000.0;11000.0;2247;0.0;;;;200;
184395;2022-07-06 00:00:00;13384.0;13384.0;2195;20.0;;;;200;
184396;2022-07-06 00:00:00;15022.5;15022.5;414;25.0;;;;200;
184397;2022-07-14 00:00:00;25095.0;25095.0;689;25.0;;;;200;
184398;2022-07-14 00:00:00;99000.0;99000.0;2300;25.0;;;;200;
184399;2022-07-14 00:00:00;23422.0;23422.0;465;30.0;;;;200;
184400;2022-07-14 00:00:00;174039.0;174039.0;34;30.0;;;;200;
184402;2022-06-28 00:00:00;150240.0;150240.0;885;0.0;;;;600;
184403;2022-06-29 00:00:00;11740.0;11740.0;371;20.0;;;;100;
184408;2022-07-01 00:00:00;1402040.0;1402040.0;539;30.0;;;;500;si
184409;2022-06-30 00:00:00;754203.15;754203.15;1370;0.0;;;;600;
184410;2022-07-01 00:00:00;2318430.0;2318430.0;1000;0.0;;;;600;
184417;2022-07-11 00:00:00;690008.0;690008.0;2011;0.0;;;;100;
184418;2022-07-11 00:00:00;464840.0;464840.0;2011;0.0;;;;100;
184426;2022-07-18 00:00:00;13384.0;13384.0;355;20.0;;;;500;
184427;2022-07-18 00:00:00;12547.5;12547.5;986;25.0;;;;500;
184428;2022-07-18 00:00:00;13384.0;13384.0;287;20.0;;;;500;
184431;2022-07-18 00:00:00;27570.0;27570.0;1059;25.0;;;;500;
184432;2022-07-18 00:00:00;42592.5;42592.5;1078;25.0;;;;500;
184433;2022-07-18 00:00:00;184350.0;184350.0;2499;25.0;;;;500;
184434;2022-07-18 00:00:00;51345.0;51345.0;2077;25.0;;;;500;
184435;2022-07-18 00:00:00;21697.5;21697.5;1208;25.0;;;;500;
184437;2022-07-18 00:00:00;14992.0;14992.0;230;20.0;;;;500;
184439;2022-07-18 00:00:00;29408.0;29408.0;748;20.0;;;;500;
184443;2022-07-27 00:00:00;40488.75;40488.75;1078;25.0;;;;500;
184444;2022-07-27 00:00:00;91114.0;91114.0;282;20.0;;;;500;
184446;2022-07-27 00:00:00;14055.0;14055.0;1208;25.0;;;;500;
184448;2022-07-27 00:00:00;11930.0;11930.0;1054;20.0;;;;500;
184449;2022-07-27 00:00:00;16822.5;16822.5;1062;25.0;;;;500;
184450;2022-07-27 00:00:00;57680.0;57680.0;449;20.0;;;;500;
184451;2022-06-30 00:00:00;15022.5;15022.5;2077;25.0;;;;500;
184454;2022-06-30 00:00:00;62320.0;62320.0;527;20.0;;;;500;
184455;2022-06-30 00:00:00;23602.5;23602.5;1078;25.0;;;;500;
184457;2022-07-06 00:00:00;22528.0;22528.0;230;20.0;;;;500;
184458;2022-07-06 00:00:00;16024.0;16024.0;178;20.0;;;;500;
184459;2022-07-06 00:00:00;16024.0;16024.0;117;20.0;;;;500;
184460;2022-07-06 00:00:00;13384.0;13384.0;16;20.0;;;;500;
184463;2022-07-06 00:00:00;10650.0;10650.0;2219;0.0;;;;500;
184465;2022-07-06 00:00:00;14568.0;14568.0;347;20.0;;;;500;
184466;2022-07-06 00:00:00;12547.5;12547.5;1078;25.0;;;;500;
184467;2022-07-06 00:00:00;19800.0;19800.0;1054;20.0;;;;500;
184469;2022-07-18 00:00:00;51108.0;51108.0;56;20.0;;;;500;
184470;2022-07-18 00:00:00;12547.5;12547.5;986;25.0;;;;500;
184472;2022-07-18 00:00:00;29408.0;29408.0;1202;20.0;;;;500;
184473;2022-07-18 00:00:00;12170.0;12170.0;831;20.0;;;;500;
184475;2022-07-18 00:00:00;99000.0;99000.0;2499;25.0;;;;500;
184477;2022-06-29 00:00:00;18300.0;18300.0;2553;0.0;;;;700;
184478;2022-06-30 00:00:00;13384.0;13384.0;2433;20.0;;;;700;
184480;2022-07-04 00:00:00;57615.0;57615.0;742;25.0;;;;700;
184483;2022-07-04 00:00:00;26768.0;26768.0;2530;20.0;;;;700;
184485;2022-07-06 00:00:00;52665.0;52665.0;2566;25.0;;;;300;
184486;2022-07-07 00:00:00;16024.0;16024.0;2493;20.0;;;;700;
184487;2022-07-07 00:00:00;13384.0;13384.0;2433;20.0;;;;700;
184488;2022-07-08 00:00:00;13384.0;13384.0;810;20.0;;;;700;
184489;2022-07-08 00:00:00;12547.5;12547.5;742;25.0;;;;700;
184490;2022-07-08 00:00:00;25176.0;25176.0;667;20.0;;;;700;
184492;2022-07-11 00:00:00;18920.0;18920.0;2433;20.0;;;;700;
184495;2022-07-11 00:00:00;10650.0;10650.0;2553;0.0;;;;700;
184496;2022-07-12 00:00:00;12547.5;12547.5;2508;30.0;;;;700;
184497;2022-07-12 00:00:00;29408.0;29408.0;239;20.0;;;;700;
184498;2022-07-12 00:00:00;13384.0;13384.0;2493;20.0;;;;700;
184499;2022-07-12 00:00:00;10650.0;10650.0;2553;0.0;;;;700;
184505;2022-06-08 00:00:00;18260.0;18260.0;2553;0.0;;;;700;
184506;2022-06-08 00:00:00;24336.0;24336.0;2458;20.0;;;;700;
184509;2022-06-09 00:00:00;28160.0;28160.0;2553;0.0;;;;700;
184510;2022-06-09 00:00:00;11407.5;11407.5;2533;25.0;;;;700;
184513;2022-06-10 00:00:00;11407.5;11407.5;2508;30.0;;;;700;
184515;2022-06-13 00:00:00;14568.0;14568.0;709;20.0;;;;700;
184521;2022-06-13 00:00:00;18210.0;18210.0;2553;0.0;;;;700;
184522;2022-06-14 00:00:00;13657.5;13657.5;710;25.0;;;;700;
184523;2022-06-14 00:00:00;15210.0;15210.0;2553;0.0;;;;700;
184524;2022-06-14 00:00:00;18260.0;18260.0;2553;0.0;;;;700;
184525;2022-06-15 00:00:00;14568.0;14568.0;96;20.0;;;;700;
184528;2022-06-07 00:00:00;106071.84;106071.84;1370;0.0;;;;600;
184530;2022-06-09 00:00:00;92250.0;92250.0;1000;0.0;;;;600;
184541;2022-06-24 00:00:00;400800.0;400800.0;885;0.0;;;;600;
184543;2022-06-27 00:00:00;1084100.0;1084100.0;2011;0.0;;;;100;si
184544;2022-06-27 00:00:00;1077835.0;1077835.0;2011;0.0;;;;100;si
184545;2022-06-27 00:00:00;115500.0;115500.0;2011;0.0;;;;100;si
184546;2022-06-27 00:00:00;992950.0;992950.0;2011;0.0;;;;100;
184547;2022-06-27 00:00:00;987445.0;987445.0;2011;0.0;;;;100;
184548;2022-06-27 00:00:00;105790.0;105790.0;2011;0.0;;;;100;
184549;2022-06-27 00:00:00;68742.0;68742.0;2011;0.0;;;;100;
184550;2022-06-27 00:00:00;496475.0;496475.0;2011;0.0;;;;100;
184562;2022-06-11 00:00:00;151860.0;151860.0;1000;0.0;;;;600;
184576;2022-06-14 00:00:00;302249.41;302249.41;1370;0.0;;;;600;
184580;2022-06-15 00:00:00;9225.0;9225.0;1000;0.0;;;;600;
184592;2022-06-18 00:00:00;954111.0;954111.0;1000;0.0;;;;600;
184597;2022-06-21 00:00:00;1548874.05;1548874.05;1370;0.0;;;;600;
184602;2022-06-14 00:00:00;12168.0;12168.0;834;20.0;;;;300;
184604;2022-06-15 00:00:00;63580.14;63580.14;544;0.0;;;;300;
184605;2022-06-15 00:00:00;14568.0;14568.0;888;20.0;;;;300;
184606;2022-06-22 00:00:00;24336.0;24336.0;847;20.0;;;;300;
184607;2022-06-22 00:00:00;8315.0;8315.0;2484;20.0;;;;300;
184608;2022-06-22 00:00:00;33768.0;33768.0;888;20.0;;;;300;
184609;2022-06-22 00:00:00;25065.0;25065.0;571;25.0;;;;300;
184610;2022-06-22 00:00:00;48672.0;48672.0;853;20.0;;;;300;
184611;2022-06-22 00:00:00;12168.0;12168.0;136;20.0;;;;300;
184615;2022-06-22 00:00:00;12168.0;12168.0;2445;20.0;;;;300;
184616;2022-06-22 00:00:00;12168.0;12168.0;2449;20.0;;;;300;
184617;2022-06-22 00:00:00;8315.0;8315.0;2218;0.0;;;;300;
184618;2022-06-22 00:00:00;12168.0;12168.0;847;20.0;;;;300;
184619;2022-06-22 00:00:00;24336.0;24336.0;523;20.0;;;;300;
184620;2022-06-22 00:00:00;25065.0;25065.0;2518;25.0;;;;300;
184621;2022-06-23 00:00:00;25065.0;25065.0;930;25.0;;;;300;
184622;2022-06-23 00:00:00;12168.0;12168.0;2457;20.0;;;;300;
184623;2022-06-23 00:00:00;29216.0;29216.0;2362;20.0;;;;300;
184625;2022-06-27 00:00:00;21600.0;21600.0;819;20.0;;;;300;
184628;2022-06-27 00:00:00;29136.0;29136.0;213;20.0;;;;500;
184629;2022-06-27 00:00:00;41304.0;41304.0;2226;20.0;;;;500;
184630;2022-06-27 00:00:00;16630.0;16630.0;2282;20.0;;;;500;
184631;2022-06-27 00:00:00;189855.0;189855.0;2499;25.0;;;;500;
184633;2022-06-27 00:00:00;22815.0;22815.0;50;25.0;;;;500;
184634;2022-06-27 00:00:00;14608.0;14608.0;261;20.0;;;;500;
184635;2022-06-27 00:00:00;40972.5;40972.5;1059;25.0;;;;500;
184636;2022-06-27 00:00:00;13657.5;13657.5;986;25.0;;;;500;
184637;2022-06-27 00:00:00;13000.0;13000.0;1103;0.0;;;;500;
184638;2022-06-27 00:00:00;25176.0;25176.0;261;20.0;;;;500;
184639;2022-06-28 00:00:00;14568.0;14568.0;230;20.0;;;;500;
184642;2022-06-28 00:00:00;48934.0;48934.0;449;20.0;;;;500;
184643;2022-06-28 00:00:00;12547.5;12547.5;1062;25.0;;;;500;
184646;2022-06-28 00:00:00;15022.5;15022.5;1078;25.0;;;;500;
184647;2022-06-30 00:00:00;18300.0;18300.0;2499;25.0;;;;500;
184649;2022-06-30 00:00:00;12547.5;12547.5;1208;25.0;;;;500;
184650;2022-06-30 00:00:00;18300.0;18300.0;2499;25.0;;;;500;
184652;2022-06-22 00:00:00;59535.0;59535.0;851;30.0;;;;200;
184653;2022-06-22 00:00:00;63360.0;63360.0;493;25.0;;;;200;
184654;2022-06-22 00:00:00;9700.0;9700.0;936;20.0;;;;200;
184655;2022-06-22 00:00:00;57939.0;57939.0;972;20.0;;;;200;
184656;2022-06-22 00:00:00;14568.0;14568.0;555;20.0;;;;200;
184657;2022-06-22 00:00:00;13657.5;13657.5;414;25.0;;;;200;
184658;2022-06-22 00:00:00;25065.0;25065.0;842;25.0;;;;200;
184660;2022-06-22 00:00:00;42915.0;42915.0;2258;20.0;;;;200;
184661;2022-06-22 00:00:00;25065.0;25065.0;689;25.0;;;;200;
184662;2022-06-22 00:00:00;36472.5;36472.5;2549;25.0;;;;200;
184663;2022-06-22 00:00:00;13657.5;13657.5;2515;25.0;;;;200;
184665;2022-06-27 00:00:00;55335.0;55335.0;465;30.0;;;;200;
184666;2022-06-27 00:00:00;45521.0;45521.0;212;25.0;;;;200;
184667;2022-06-27 00:00:00;12168.0;12168.0;423;20.0;;;;200;
184668;2022-06-27 00:00:00;50130.0;50130.0;1227;25.0;;;;200;
184670;2022-06-27 00:00:00;907984.0;907984.0;305;30.0;;;;200;
184672;2022-06-27 00:00:00;63150.0;63150.0;1227;25.0;;;;200;
184673;2022-06-27 00:00:00;25284.0;25284.0;972;20.0;;;;200;
184675;2022-06-27 00:00:00;11407.5;11407.5;842;25.0;;;;200;
184677;2022-06-22 00:00:00;184746.0;184746.0;171;0.0;;;;100;
184678;2022-06-22 00:00:00;9700.0;9700.0;605;0.0;;;;100;
184679;2022-06-22 00:00:00;46185.0;46185.0;63;25.0;;;;100;
184681;2022-06-22 00:00:00;53472.0;53472.0;485;20.0;;;;100;
184682;2022-06-22 00:00:00;12168.0;12168.0;149;20.0;;;;100;
184684;2022-06-23 00:00:00;88528.0;88528.0;371;20.0;;;;100;
184685;2022-06-23 00:00:00;23429.0;23429.0;412;30.0;;;;100;
184686;2022-06-23 00:00:00;37754.0;37754.0;605;0.0;;;;100;
184687;2022-06-23 00:00:00;12168.0;12168.0;416;20.0;;;;100;
184688;2022-06-29 00:00:00;20027.0;20027.0;127;30.0;;;;100;
184689;2022-06-29 00:00:00;13384.0;13384.0;149;20.0;;;;100;
184691;2022-07-01 00:00:00;42792.0;42792.0;70;20.0;;;;100;
184692;2022-07-01 00:00:00;58816.0;58816.0;531;20.0;;;;100;
184693;2022-07-01 00:00:00;53168.0;53168.0;485;20.0;;;;100;
184694;2022-07-01 00:00:00;9150.0;9150.0;2221;0.0;;;;100;
184695;2022-07-04 00:00:00;31684.0;31684.0;416;20.0;;;;100;
184696;2022-07-04 00:00:00;19800.0;19800.0;605;0.0;;;;100;
184698;2022-07-05 00:00:00;23422.0;23422.0;605;0.0;;;;100;
184699;2022-07-05 00:00:00;207847.0;207847.0;721;0.0;;;;100;
184702;2022-06-22 00:00:00;50130.0;50130.0;742;25.0;;;;700;
184703;2022-06-22 00:00:00;12168.0;12168.0;1058;20.0;;;;700;
184704;2022-06-22 00:00:00;12168.0;12168.0;667;20.0;;;;700;
184706;2022-06-22 00:00:00;21120.0;21120.0;2533;25.0;;;;700;
184707;2022-06-22 00:00:00;15210.0;15210.0;2553;0.0;;;;700;
184708;2022-06-22 00:00:00;12168.0;12168.0;580;20.0;;;;700;
184709;2022-06-23 00:00:00;12168.0;12168.0;2442;20.0;;;;700;
184711;2022-06-23 00:00:00;12168.0;12168.0;2458;20.0;;;;700;
184713;2022-06-23 00:00:00;15210.0;15210.0;2553;0.0;;;;700;
184715;2022-06-24 00:00:00;14568.0;14568.0;96;20.0;;;;700;
184716;2022-06-24 00:00:00;21500.0;21500.0;2553;0.0;;;;700;
184717;2022-06-27 00:00:00;38904.0;38904.0;709;20.0;;;;700;
184718;2022-06-27 00:00:00;38904.0;38904.0;854;20.0;;;;700;
184721;2022-06-27 00:00:00;18260.0;18260.0;2553;0.0;;;;700;
184722;2022-06-27 00:00:00;38904.0;38904.0;2530;20.0;;;;700;
184753;2022-07-21 00:00:00;14992.0;14992.0;2476;20.0;;;;300;
184754;2022-07-21 00:00:00;14992.0;14992.0;2452;20.0;;;;300;
184756;2022-07-25 00:00:00;14992.0;14992.0;807;20.0;;;;300;
184757;2022-07-25 00:00:00;68824.0;68824.0;853;20.0;;;;300;
184761;2022-07-25 00:00:00;17944.0;17944.0;834;20.0;;;;300;
184762;2022-07-25 00:00:00;10240.0;10240.0;514;20.0;;;;300;
184763;2022-07-26 00:00:00;26768.0;26768.0;2107;20.0;;;;300;
184767;2022-07-27 00:00:00;14055.0;14055.0;930;25.0;;;;300;
184768;2022-07-27 00:00:00;25232.0;25232.0;595;20.0;;;;300;
184769;2022-07-27 00:00:00;14055.0;14055.0;2518;25.0;;;;300;
184770;2022-07-28 00:00:00;14055.0;14055.0;571;25.0;;;;300;
184773;2022-07-28 00:00:00;17944.0;17944.0;2450;20.0;;;;300;
184774;2022-07-29 00:00:00;10240.0;10240.0;595;20.0;;;;300;
184775;2022-07-29 00:00:00;16822.5;16822.5;2518;25.0;;;;300;
184776;2022-07-13 00:00:00;13384.0;13384.0;529;20.0;;;;700;
184777;2022-07-13 00:00:00;16024.0;16024.0;96;20.0;;;;700;
184778;2022-07-13 00:00:00;20100.0;20100.0;2553;0.0;;;;700;
184779;2022-07-13 00:00:00;15022.5;15022.5;2552;25.0;;;;700;
184782;2022-07-14 00:00:00;18300.0;18300.0;2533;25.0;;;;700;
184784;2022-07-15 00:00:00;16024.0;16024.0;740;20.0;;;;700;
184786;2022-07-15 00:00:00;13384.0;13384.0;1058;20.0;;;;700;
184788;2022-07-15 00:00:00;55140.0;55140.0;681;25.0;;;;700;
184789;2022-07-15 00:00:00;15022.5;15022.5;308;25.0;;;;700;
184790;2022-07-18 00:00:00;13384.0;13384.0;709;20.0;;;;700;
184791;2022-07-18 00:00:00;16024.0;16024.0;2530;20.0;;;;700;
184792;2022-07-18 00:00:00;29408.0;29408.0;854;20.0;;;;700;
184796;2022-07-22 00:00:00;16822.5;16822.5;2552;25.0;;;;700;
184797;2022-08-09 00:00:00;14992.0;14992.0;2433;20.0;;;;700;
184801;2022-07-19 00:00:00;23358.0;23358.0;605;0.0;;;;100;
184802;2022-07-19 00:00:00;117479.0;117479.0;171;0.0;;;;100;
184807;2022-07-21 00:00:00;14992.0;14992.0;940;20.0;;;;100;
184809;2022-07-21 00:00:00;28196.0;28196.0;485;20.0;;;;100;
184810;2022-07-21 00:00:00;44932.5;44932.5;63;25.0;;;;100;
184812;2022-07-25 00:00:00;31352.0;31352.0;255;0.0;;;;100;
184814;2022-07-25 00:00:00;14207.0;14207.0;233;0.0;;;;100;
184817;2022-07-26 00:00:00;13118.0;13118.0;605;0.0;;;;100;
184820;2022-07-28 00:00:00;14992.0;14992.0;744;20.0;;;;100;
184821;2022-07-28 00:00:00;17944.0;17944.0;485;20.0;;;;100;
184823;2022-07-29 00:00:00;17944.0;17944.0;2436;20.0;;;;100;
184825;2022-07-29 00:00:00;29984.0;29984.0;65;20.0;;;;100;
184826;2022-07-27 00:00:00;302771.0;302771.0;981;30.0;;;;400;
184829;2022-07-27 00:00:00;265787.0;265787.0;1042;0.0;;;;400;
184831;2022-07-27 00:00:00;74731.0;74731.0;1042;0.0;;;;400;
184832;2022-07-27 00:00:00;42165.0;42165.0;94;25.0;;;;400;
184835;2022-08-02 00:00:00;574577.0;574577.0;1042;0.0;;;;400;
184836;2022-08-02 00:00:00;28110.0;28110.0;2237;25.0;;;;400;
184837;2022-08-02 00:00:00;24776.0;24776.0;666;20.0;;;;400;
184838;2022-08-02 00:00:00;252762.0;252762.0;1042;0.0;;;;400;
184840;2022-08-03 00:00:00;31402.0;31402.0;743;30.0;;;;400;
184842;2022-08-03 00:00:00;11930.0;11930.0;2220;0.0;;;;400;
184843;2022-08-05 00:00:00;189427.0;189427.0;1042;0.0;;;;400;
184844;2022-08-05 00:00:00;14992.0;14992.0;971;20.0;;;;400;
184849;2022-08-08 00:00:00;13118.0;13118.0;638;30.0;;;;400;
184850;2022-08-08 00:00:00;101384.0;101384.0;1042;0.0;;;;400;
184851;2022-07-27 00:00:00;23860.0;23860.0;2226;20.0;;;;500;
184852;2022-07-27 00:00:00;14055.0;14055.0;50;25.0;;;;500;
184856;2022-07-27 00:00:00;29984.0;29984.0;16;20.0;;;;500;
184857;2022-07-27 00:00:00;14055.0;14055.0;1078;25.0;;;;500;
184858;2022-07-27 00:00:00;18700.0;18700.0;2219;0.0;;;;500;
184861;2022-08-01 00:00:00;23860.0;23860.0;2226;20.0;;;;500;
184862;2022-08-01 00:00:00;40200.0;40200.0;2219;0.0;;;;500;
184864;2022-08-01 00:00:00;18255.0;18255.0;986;25.0;;;;500;
184865;2022-08-01 00:00:00;51200.0;51200.0;2499;25.0;;;;500;
184866;2022-08-01 00:00:00;16822.5;16822.5;1062;25.0;;;;500;
184869;2022-08-08 00:00:00;14992.0;14992.0;287;20.0;;;;500;
184870;2022-08-08 00:00:00;17944.0;17944.0;591;20.0;;;;100;
184872;2022-08-08 00:00:00;29984.0;29984.0;1078;25.0;;;;500;
184873;2022-08-08 00:00:00;10240.0;10240.0;2219;0.0;;;;500;
184874;2022-08-08 00:00:00;14992.0;14992.0;230;20.0;;;;500;
184876;2022-07-21 00:00:00;18500.0;18500.0;1370;0.0;;;;600;
184877;2022-07-21 00:00:00;1221360.0;1221360.0;2011;0.0;;;;100;
184884;2022-08-04 00:00:00;606845.0;606845.0;2011;0.0;;;;100;
184890;2022-08-04 00:00:00;5605.76;5605.76;1370;0.0;;;;600;
184901;2022-07-25 00:00:00;17944.0;17944.0;64;20.0;;;;700;
184902;2022-07-25 00:00:00;17944.0;17944.0;2530;20.0;;;;700;
184903;2022-07-25 00:00:00;35888.0;35888.0;2434;20.0;;;;100;
184905;2022-07-27 00:00:00;44932.5;44932.5;2557;20.0;;;;400;
184906;2022-07-27 00:00:00;22500.0;22500.0;2553;0.0;;;;700;
184909;2022-07-29 00:00:00;16822.5;16822.5;742;25.0;;;;700;
184910;2022-08-01 00:00:00;14992.0;14992.0;452;20.0;;;;700;
184912;2022-08-01 00:00:00;14992.0;14992.0;709;20.0;;;;700;
184913;2022-08-02 00:00:00;21720.0;21720.0;2508;30.0;;;;700;
184916;2022-08-03 00:00:00;14992.0;14992.0;2433;20.0;;;;700;
184918;2022-08-03 00:00:00;32936.0;32936.0;36;20.0;;;;700;
184919;2022-08-03 00:00:00;14992.0;14992.0;259;20.0;;;;700;
184922;2022-08-08 00:00:00;28196.0;28196.0;452;20.0;;;;700;
184923;2022-08-08 00:00:00;32936.0;32936.0;2530;20.0;;;;700;
184924;2022-08-09 00:00:00;16822.5;16822.5;2552;25.0;;;;700;
184926;2022-07-27 00:00:00;40117.5;40117.5;2127;25.0;;;;200;
184927;2022-07-27 00:00:00;56392.0;56392.0;611;20.0;;;;200;
184929;2022-08-03 00:00:00;47928.0;47928.0;566;20.0;;;;200;
184930;2022-08-03 00:00:00;17944.0;17944.0;555;20.0;;;;200;
184931;2022-08-05 00:00:00;30877.5;30877.5;2471;25.0;;;;200;
184932;2022-08-05 00:00:00;30877.5;30877.5;842;25.0;;;;200;
184933;2022-08-05 00:00:00;60260.0;60260.0;300;30.0;;;;200;
184934;2022-08-05 00:00:00;78708.0;78708.0;212;25.0;;;;200;
184936;2022-08-18 00:00:00;23860.0;23860.0;972;20.0;;;;200;
184937;2022-08-18 00:00:00;13118.0;13118.0;465;30.0;;;;200;
184938;2022-08-08 00:00:00;244972.0;244972.0;851;30.0;;;;200;si
184939;2022-08-08 00:00:00;14055.0;14055.0;2536;25.0;;;;200;
184941;2022-08-08 00:00:00;39354.0;39354.0;1512;30.0;;;;200;
184942;2022-08-12 00:00:00;13720.0;13720.0;2258;20.0;;;;200;
184943;2022-08-12 00:00:00;17944.0;17944.0;162;20.0;;;;200;
184944;2022-08-12 00:00:00;45290.0;45290.0;300;30.0;;;;200;
184945;2022-08-12 00:00:00;45290.0;45290.0;851;30.0;;;;200;si
184946;2022-08-12 00:00:00;19376.0;19376.0;2195;20.0;;;;200;
184947;2022-08-12 00:00:00;57640.0;57640.0;929;20.0;;;;200;
184948;2022-08-12 00:00:00;14055.0;14055.0;206;25.0;;;;200;
184949;2022-08-12 00:00:00;58128.0;58128.0;555;20.0;;;;200;
184950;2022-08-12 00:00:00;13720.0;13720.0;2258;20.0;;;;200;
184951;2022-08-01 00:00:00;17944.0;17944.0;857;20.0;;;;300;
184952;2022-08-01 00:00:00;29984.0;29984.0;2476;20.0;;;;300;
184954;2022-08-02 00:00:00;27748.0;27748.0;853;20.0;;;;300;
184955;2022-08-02 00:00:00;14992.0;14992.0;807;20.0;;;;300;
184957;2022-08-03 00:00:00;11930.0;11930.0;595;20.0;;;;300;
184959;2022-08-04 00:00:00;14992.0;14992.0;857;20.0;;;;300;
184960;2022-08-04 00:00:00;11930.0;11930.0;2218;0.0;;;;300;
184961;2022-08-04 00:00:00;14992.0;14992.0;2449;20.0;;;;300;
184962;2022-08-04 00:00:00;31247.0;31247.0;2484;20.0;;;;300;
184963;2022-08-05 00:00:00;16192.0;16192.0;925;20.0;;;;300;
184964;2022-08-05 00:00:00;47928.0;47928.0;819;20.0;;;;300;
184965;2022-08-05 00:00:00;14055.0;14055.0;571;25.0;;;;300;
184966;2022-08-05 00:00:00;17944.0;17944.0;578;20.0;;;;300;
184969;2022-08-09 00:00:00;14992.0;14992.0;847;20.0;;;;300;
184970;2022-08-09 00:00:00;14992.0;14992.0;2464;20.0;;;;300;
184976;2022-09-08 00:00:00;35568.0;35568.0;2447;20.0;;;;300;
184977;2022-09-08 00:00:00;13720.0;13720.0;2218;0.0;;;;300;
184978;2022-09-08 00:00:00;11775.0;11775.0;2218;0.0;;;;300;
184979;2022-09-08 00:00:00;35568.0;35568.0;857;20.0;;;;300;
184980;2022-09-08 00:00:00;11775.0;11775.0;2484;20.0;;;;300;
184981;2022-09-08 00:00:00;19376.0;19376.0;2457;20.0;;;;300;
184982;2022-09-12 00:00:00;15180.0;15180.0;571;25.0;;;;300;
184983;2022-09-12 00:00:00;32384.0;32384.0;853;20.0;;;;300;
184984;2022-09-12 00:00:00;16192.0;16192.0;807;20.0;;;;300;
184985;2022-09-12 00:00:00;38752.0;38752.0;923;20.0;;;;300;
184986;2022-09-12 00:00:00;16192.0;16192.0;2450;20.0;;;;300;
184990;2022-09-12 00:00:00;11775.0;11775.0;2218;0.0;;;;300;
184991;2022-09-13 00:00:00;18165.0;18165.0;571;25.0;;;;300;
184996;2022-09-14 00:00:00;32384.0;32384.0;2092;20.0;;;;300;
184997;2022-09-16 00:00:00;32384.0;32384.0;857;20.0;;;;300;
184998;2022-09-16 00:00:00;54944.0;54944.0;2445;20.0;;;;300;
184999;2022-09-16 00:00:00;16192.0;16192.0;2487;20.0;;;;300;
185002;2022-08-25 00:00:00;19376.0;19376.0;404;20.0;;;;400;
185003;2022-08-25 00:00:00;33908.0;33908.0;638;30.0;;;;400;
185004;2022-08-25 00:00:00;35568.0;35568.0;758;20.0;;;;400;
185006;2022-08-26 00:00:00;19376.0;19376.0;790;20.0;;;;400;
185008;2022-08-29 00:00:00;176680.0;176680.0;1042;0.0;;;;400;
185009;2022-08-29 00:00:00;19376.0;19376.0;290;20.0;;;;400;
185011;2022-08-31 00:00:00;19376.0;19376.0;246;20.0;;;;400;
185013;2022-08-31 00:00:00;14168.0;14168.0;638;30.0;;;;400;
185015;2022-09-05 00:00:00;349538.0;349538.0;1042;0.0;;;;400;
185016;2022-09-05 00:00:00;24739.0;24739.0;769;35.0;;;;400;
185018;2022-09-05 00:00:00;13720.0;13720.0;2557;20.0;;;;400;
185020;2022-09-05 00:00:00;84287.0;84287.0;1042;0.0;;;;400;
185021;2022-09-05 00:00:00;42504.0;42504.0;291;30.0;;;;400;
185023;2022-09-06 00:00:00;110685.0;110685.0;1042;0.0;;;;400;
185025;2022-09-09 00:00:00;13720.0;13720.0;2220;0.0;;;;400;
185026;2022-07-04 00:00:00;29136.0;29136.0;2450;20.0;;;;300;
185027;2022-07-04 00:00:00;13384.0;13384.0;2457;20.0;;;;300;
185028;2022-07-04 00:00:00;26768.0;26768.0;857;20.0;;;;300;
185029;2022-07-05 00:00:00;13384.0;13384.0;2107;20.0;;;;300;
185033;2022-07-05 00:00:00;15022.5;15022.5;2518;25.0;;;;300;
185035;2022-07-06 00:00:00;26768.0;26768.0;595;20.0;;;;300;
185037;2022-07-06 00:00:00;15022.5;15022.5;930;25.0;;;;300;
185038;2022-07-07 00:00:00;26768.0;26768.0;2451;20.0;;;;300;
185040;2022-07-07 00:00:00;29408.0;29408.0;2467;20.0;;;;300;
185042;2022-07-07 00:00:00;10650.0;10650.0;2484;20.0;;;;300;
185043;2022-07-08 00:00:00;11900.0;11900.0;819;20.0;;;;300;
185045;2022-07-08 00:00:00;27570.0;27570.0;571;25.0;;;;300;
185046;2022-07-08 00:00:00;13384.0;13384.0;804;20.0;;;;300;
185050;2022-07-11 00:00:00;16024.0;16024.0;2457;20.0;;;;300;
185052;2022-07-14 00:00:00;-38400.0;-38400.0;2388;25.0;;;;200;
185053;2022-07-14 00:00:00;32048.0;32048.0;555;20.0;;;;200;
185054;2022-07-22 00:00:00;70266.0;70266.0;1512;30.0;;;;200;
185055;2022-07-22 00:00:00;13384.0;13384.0;2195;20.0;;;;200;
185056;2022-07-22 00:00:00;90864.0;90864.0;936;20.0;;;;200;
185057;2022-07-22 00:00:00;104967.8;104967.8;212;25.0;;;;200;
185058;2022-07-22 00:00:00;92567.5;92567.5;2300;25.0;;;;200;
185060;2022-07-22 00:00:00;30045.0;30045.0;842;25.0;;;;200;
185062;2022-07-22 00:00:00;70105.0;70105.0;851;30.0;;;;200;
185063;2022-07-22 00:00:00;61755.0;61755.0;493;25.0;;;;200;
185064;2022-07-22 00:00:00;21800.0;21800.0;2567;0.0;;;;200;
185066;2022-07-27 00:00:00;16822.5;16822.5;700;20.0;;;;200;
