NroFactura;TipoFactura;ItemFactura;IDCodProd;Cantidad;PrecioUnitario;PorcentajeDescuento;TotalLinea;UnidadMedida;ImporteDescuento
10424;A;1;180;24;268636.36;25;4835454.48;C/U;1611818.16
10425;A;1;240;6;342561.98;25;1541528.91;C/U;513842.97
10426;A;1;90;4;179173.55;25;537520.65;C/U;179173.55
10426;A;2;65;6;96785.12;25;435533.04;C/U;145177.68
10427;A;1;Q660;1;116280.99;20;93024.79;C/U;23256.2
10428;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10429;A;1;ON65;1;57851.23;0;57851.23;C/U;0.0
10430;A;1;180;4;216175.06;0;864700.24;C/U;0.0
10430;A;2;65;1;96785.12;20;77428.1;C/U;19357.02
10431;A;1;180;12;268636.36;25;2417727.24;C/U;805909.08
10431;A;2;240;3;342561.98;25;770764.46;C/U;256921.49
10432;A;1;75;1;115826.44;25;86869.83;C/U;28956.61
10432;A;2;110;4;182024.79;25;546074.37;C/U;182024.79
10433;A;1;RESKG;31840;850.0;0;27064000.0;KG;0.0
10434;A;1;90;2;179173.55;30;250842.97;C/U;107504.13
10435;A;1;75;2;115826.44;20;185322.3;C/U;46330.58
10436;A;1;RESKG;26019;945.0;0;24587955.0;KG;0.0
10437;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10438;A;1;180;2;216175.06;0;432350.12;C/U;0.0
10439;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10440;A;1;Q550;1;116280.99;0;116280.99;C/U;0.0
10441;A;1;1004X4;1;179173.55;0;179173.55;C/U;0.0
10442;A;1;65;1;96785.12;0;96785.12;C/U;0.0
10443;A;1;Q750;1;136983.47;20;109586.78;C/U;27396.69
10444;A;1;65;1;96785.12;20;77428.1;C/U;19357.02
10445;A;1;65;2;96785.12;30;135499.17;C/U;58071.07
10446;A;1;180;6;226983.81;0;1361902.86;C/U;0.0
10447;A;1;65;4;96785.12;30;270998.34;C/U;116142.14
10447;A;2;75;5;115826.44;30;405392.54;C/U;173739.66
10448;A;1;180;2;268636.36;20;429818.18;C/U;107454.54
10449;A;1;65;4;96785.12;20;309712.38;C/U;77428.1
10449;A;2;75;2;115826.44;20;185322.3;C/U;46330.58
10450;A;1;75;1;115826.44;30;81078.51;C/U;34747.93
10451;A;1;65;8;96785.12;20;619424.77;C/U;154856.19
10451;A;2;75;8;115826.44;20;741289.22;C/U;185322.3
10451;A;3;45FKA;4;96785.12;20;309712.38;C/U;77428.1
10452;A;1;45FKA;2;96785.12;25;145177.68;C/U;48392.56
10452;A;2;65;3;96785.12;25;217766.52;C/U;72588.84
10452;A;3;90;3;179173.55;25;403140.49;C/U;134380.16
10453;A;1;65;1;96785.12;20;77428.1;C/U;19357.02
10453;A;2;75;1;115826.44;20;92661.15;C/U;23165.29
10454;A;1;110;3;182024.79;25;409555.78;C/U;136518.59
10454;A;2;180;1;268636.36;25;201477.27;C/U;67159.09
10455;A;1;180;1;268636.36;25;201477.27;C/U;67159.09
10456;A;1;65;6;96785.12;25;435533.04;C/U;145177.68
10456;A;2;90;4;179173.55;25;537520.65;C/U;179173.55
10457;A;1;180;2;216175.06;0;432350.12;C/U;0.0
10458;A;1;65;1;96785.12;25;72588.84;C/U;24196.28
10458;A;2;75;1;115826.44;25;86869.83;C/U;28956.61
10459;A;1;110;2;182024.79;25;273037.19;C/U;91012.4
10460;A;1;Q660;1;116280.99;20;93024.79;C/U;23256.2
10461;A;1;45FKA;5;96785.12;20;387140.48;C/U;96785.12
10461;A;2;75;10;115826.44;20;926611.52;C/U;231652.88
10461;A;3;65;15;96785.12;20;1161421.44;C/U;290355.36
10462;A;1;180;15;222062.02;0;3330930.3;C/U;0.0
10463;A;1;180;1;268636.36;20;214909.09;C/U;53727.27
10464;A;1;110;2;182024.79;25;273037.19;C/U;91012.4
10464;A;2;180;20;268636.36;25;4029545.4;C/U;1343181.8
10465;A;1;1004X4;1;179173.55;25;134380.16;C/U;44793.39
10466;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10467;A;1;75;6;115826.44;25;521218.98;C/U;173739.66
10467;A;2;90;2;179173.55;25;268760.33;C/U;89586.78
10468;A;1;65;1;96785.12;25;72588.84;C/U;24196.28
10468;A;2;75;1;115826.44;25;86869.83;C/U;28956.61
10469;A;1;110;5;182024.79;25;682592.96;C/U;227530.99
10469;A;2;100SP;1;182024.79;25;136518.59;C/U;45506.2
10470;A;1;45FKA;1;96785.12;20;77428.1;C/U;19357.02
10470;A;2;65;2;96785.12;20;154856.19;C/U;38714.05
10470;A;3;75;1;115826.44;20;92661.15;C/U;23165.29
10471;A;1;180;10;209172.07;0;2091720.7;C/U;0.0
10472;A;1;180;2;216175.06;0;432350.12;C/U;0.0
10473;A;1;180;5;216175.06;0;1080875.3;C/U;0.0
10474;A;1;RESKG;17571;1000.0;0;17571000.0;KG;0.0
10474;A;2;RESKG;11340;850.0;0;9639000.0;KG;0.0
10475;A;1;48V252A;1;460000.0;0;460000.0;C/U;0.0
10476;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10477;A;1;110;6;182024.79;25;819111.56;C/U;273037.19
10477;A;2;65;2;96785.12;25;145177.68;C/U;48392.56
10478;A;1;110;2;182024.79;20;291239.66;C/U;72809.92
10479;A;1;65;1;96785.12;20;77428.1;C/U;19357.02
10480;A;1;110;1;182024.79;20;145619.83;C/U;36404.96
10481;A;1;65;1;96785.12;20;77428.1;C/U;19357.02
10482;A;1;RESKG;10018;760.0;0;7613680.0;KG;0.0
10483;A;1;75;2;115826.44;30;162157.02;C/U;69495.86
10484;A;1;1004X4;1;179173.55;0;179173.55;C/U;0.0
10484;A;2;65;1;96785.12;0;96785.12;C/U;0.0
10484;A;3;75;1;115826.44;0;115826.44;C/U;0.0
10485;A;1;65;15;96785.12;25;1088832.6;C/U;362944.2
10486;A;1;65;15;96785.12;25;1088832.6;C/U;362944.2
10487;A;1;65;2;96785.12;30;135499.17;C/U;58071.07
10487;A;2;75;2;115826.44;30;162157.02;C/U;69495.86
10487;A;3;90;1;179173.55;30;125421.49;C/U;53752.07
10488;A;1;45FKA;2;81485.0;0;162970.0;C/U;0.0
10488;A;2;65;5;71591.0;0;357955.0;C/U;0.0
10488;A;3;75;8;81369.0;0;650952.0;C/U;0.0
10488;A;4;1004X4;4;126196.0;0;504784.0;C/U;0.0
10488;A;5;110;8;137635.0;0;1101080.0;C/U;0.0
10488;A;6;180;5;208240.0;0;1041200.0;C/U;0.0
10488;A;7;240;1;272159.0;0;272159.0;C/U;0.0
10489;A;1;75;1;115826.44;25;86869.83;C/U;28956.61
10489;A;2;65;1;96785.12;25;72588.84;C/U;24196.28
10490;A;1;75;1;115826.44;20;92661.15;C/U;23165.29
10490;A;2;110;1;182024.79;20;145619.83;C/U;36404.96
10491;A;1;180;4;216175.06;0;864700.24;C/U;0.0
10492;A;1;180;2;226983.81;0;453967.62;C/U;0.0
14223;A;1;180;7;3041.32;25;15966.93;C/U;5322.31
14223;A;2;110C;10;2062.8;25;15471.0;C/U;5157.0
14224;A;1;180;10;2122.98;0;21229.8;C/U;0.0
15181;A;1;110C;1;2062.8;20;1650.24;C/U;412.56
15182;A;1;80T;2;1520.66;25;2280.99;C/U;760.33
15182;A;2;65;1;1093.38;25;820.04;C/U;273.35
15184;A;1;180;2;2191.11;0;4382.22;C/U;0.0
15185;A;1;110C;3;2062.8;30;4331.88;C/U;1856.52
15185;A;2;180;2;3041.32;30;4257.85;C/U;1824.79
15186;A;1;65;2;1093.38;20;1749.41;C/U;437.35
15187;A;1;50;1;1093.38;25;820.04;C/U;273.35
15187;A;2;65;2;1093.38;25;1640.07;C/U;546.69
15188;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15189;A;1;180;10;2122.98;0;21229.8;C/U;0.0
15190;A;1;180;6;2121.44;0;12728.64;C/U;0.0
15191;A;1;180;4;2107.06;0;8428.24;C/U;0.0
15192;A;1;75;2;1302.47;20;2083.95;C/U;520.99
15192;A;2;65;1;1093.38;20;874.7;C/U;218.68
15193;A;1;12N26;8;3130.0;0;25040.0;C/U;0.0
15193;A;2;CAB;4;1878.0;0;7512.0;C/U;0.0
15194;A;1;12N26;8;3130.0;0;25040.0;C/U;0.0
15194;A;2;CAB;4;1878.0;0;7512.0;C/U;0.0
15195;A;1;180;10;2098.0;0;20980.0;C/U;0.0
15195;A;2;75;15;850.0;0;12750.0;C/U;0.0
15195;A;3;240;1;2667.0;0;2667.0;C/U;0.0
15195;A;4;65;10;748.0;0;7480.0;C/U;0.0
15195;A;5;45FKA;10;851.0;0;8510.0;C/U;0.0
15196;A;1;180;15;2122.98;0;31844.7;C/U;0.0
15197;A;1;110C;4;2062.8;20;6600.96;C/U;1650.24
15197;A;2;65;2;1093.38;20;1749.41;C/U;437.35
15199;A;1;75;4;1302.47;20;4167.9;C/U;1041.98
15200;A;1;75;2;1302.47;20;2083.95;C/U;520.99
15200;A;2;65;1;1093.38;20;874.7;C/U;218.68
15201;A;1;50;2;1093.38;25;1640.07;C/U;546.69
15201;A;2;65;2;1093.38;25;1640.07;C/U;546.69
15201;A;3;75;1;1302.47;25;976.85;C/U;325.62
15202;A;1;180;10;2107.06;0;21070.6;C/U;0.0
15203;A;1;75;1;1302.47;25;976.85;C/U;325.62
15203;A;2;100;1;2062.8;25;1547.1;C/U;515.7
15205;A;1;75;4;1302.47;25;3907.41;C/U;1302.47
15205;A;2;65;2;1093.38;25;1640.07;C/U;546.69
15205;A;3;110C;4;2062.8;25;6188.4;C/U;2062.8
15207;A;1;75;1;1302.47;25;976.85;C/U;325.62
15207;A;2;110C;1;2062.8;25;1547.1;C/U;515.7
15210;A;1;65;1;1093.38;20;874.7;C/U;218.68
15211;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15211;A;2;65;1;1093.38;20;874.7;C/U;218.68
15212;A;1;180;6;2107.06;0;12642.36;C/U;0.0
15213;A;1;180;15;2098.0;0;31470.0;C/U;0.0
15213;A;2;110C;15;1412.0;0;21180.0;C/U;0.0
15213;A;3;100SP;5;1412.0;0;7060.0;C/U;0.0
15213;A;4;110C;10;1412.0;0;14120.0;C/U;0.0
15213;A;5;65;20;748.0;0;14960.0;C/U;0.0
15213;A;6;75;40;850.0;0;34000.0;C/U;0.0
15216;A;1;180;6;2114.57;0;12687.42;C/U;0.0
15217;A;1;180;1;3041.32;0;3041.32;C/U;0.0
15218;A;1;75;5;1302.47;30;4558.65;C/U;1953.71
15218;A;2;110C;10;2062.8;30;14439.6;C/U;6188.4
15218;A;3;180;4;3041.32;30;8515.7;C/U;3649.58
15218;A;4;1004X4;1;2024.79;30;1417.35;C/U;607.44
15222;A;1;75;2;1302.47;20;2083.95;C/U;520.99
15222;A;2;65;1;1093.38;20;874.7;C/U;218.68
15225;A;1;150;1;1373.55;25;1030.16;C/U;343.39
15225;A;2;65;1;1093.38;25;820.04;C/U;273.35
15225;A;3;50;1;1093.38;25;820.04;C/U;273.35
15226;A;1;75;7;1302.47;25;6837.97;C/U;2279.32
15226;A;2;65;2;1093.38;25;1640.07;C/U;546.69
15226;A;3;110C;1;2062.8;25;1547.1;C/U;515.7
15227;A;1;65;1;1093.38;20;874.7;C/U;218.68
15228;A;1;65;1;1093.38;20;874.7;C/U;218.68
15228;A;2;75;2;1302.47;20;2083.95;C/U;520.99
15228;A;3;45FKA;1;1093.38;20;874.7;C/U;218.68
15229;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15230;A;1;180;6;2107.06;0;12642.36;C/U;0.0
15231;A;1;75;1;1302.47;25;976.85;C/U;325.62
15232;A;1;180;1;3041.32;20;2433.06;C/U;608.26
15232;A;2;65;1;1093.38;20;874.7;C/U;218.68
15233;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15233;A;2;65;1;1093.38;20;874.7;C/U;218.68
15235;A;1;AG;1000;2.3;0;2300.0;LTS;0.0
15238;A;1;180;10;2122.98;0;21229.8;C/U;0.0
15239;A;1;180;4;2121.44;0;8485.76;C/U;0.0
15240;A;1;180;5;2107.06;0;10535.3;C/U;0.0
15241;A;1;12N26;4;3000.0;0;12000.0;C/U;0.0
15241;A;2;CAB;2;900.0;0;1800.0;C/U;0.0
15241;A;3;CAR;1;9900.0;0;9900.0;C/U;0.0
15242;A;1;75;2;1302.47;20;2083.95;C/U;520.99
15242;A;2;65;2;1093.38;20;1749.41;C/U;437.35
15242;A;3;100;1;2062.8;20;1650.24;C/U;412.56
15243;A;1;110C;4;2062.8;20;6600.96;C/U;1650.24
15243;A;2;65;1;1093.38;20;874.7;C/U;218.68
15244;A;1;180;10;2122.98;0;21229.8;C/U;0.0
15245;A;1;180;10;2107.06;0;21070.6;C/U;0.0
15246;A;1;180;4;2114.57;0;8458.28;C/U;0.0
15247;A;1;180;2;2300.0;0;4600.0;C/U;0.0
15248;A;1;75;2;1302.47;25;1953.71;C/U;651.24
15249;A;1;65;8;897.0;0;7176.0;C/U;0.0
15249;A;2;75;7;1070.0;0;7490.0;C/U;0.0
15249;A;3;45R12;1;1268.0;0;1268.0;C/U;0.0
15249;A;4;100SP;1;1694.0;0;1694.0;C/U;0.0
15249;A;5;180;1;2524.0;0;2524.0;C/U;0.0
15250;A;1;180;10;2122.98;0;21229.8;C/U;0.0
15251;A;1;VOL;1;735.53;0;735.53;C/U;0.0
15252;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15252;A;2;65;1;1093.38;20;874.7;C/U;218.68
15253;A;1;90;1;1632.23;0;1632.23;C/U;0.0
15253;A;2;65;1;880.16;0;880.16;C/U;0.0
15253;A;3;80T;2;1223.14;0;2446.28;C/U;0.0
15253;A;4;N10;2;438.01;0;876.02;C/U;0.0
15254;A;1;180;2;2114.57;0;4229.14;C/U;0.0
15255;A;1;180;2;3041.32;20;4866.11;C/U;1216.53
15257;A;1;180;4;2107.06;0;8428.24;C/U;0.0
15258;A;1;65;1;1093.38;25;820.04;C/U;273.35
15259;A;1;180;2;2191.11;0;4382.22;C/U;0.0
15260;A;1;45FIT;1;1544.62;20;1235.7;C/U;308.92
15260;A;2;BOR;1;82.64;0;82.64;;0.0
15261;A;1;180;5;2098.0;0;10490.0;C/U;0.0
15261;A;2;110C;5;1412.0;0;7060.0;C/U;0.0
15261;A;3;75;25;850.0;0;21250.0;C/U;0.0
15261;A;4;65;10;748.0;0;7480.0;C/U;0.0
15264;A;1;180;2;2975.2;0;5950.4;C/U;0.0
15265;A;1;180;1;3041.32;20;2433.06;C/U;608.26
15265;A;2;110C;2;2062.8;20;3300.48;C/U;825.12
15266;A;1;180;5;3041.32;25;11404.95;C/U;3801.65
15266;A;2;110C;3;2062.8;25;4641.3;C/U;1547.1
15266;A;3;75;2;1302.47;25;1953.71;C/U;651.24
15267;A;1;75;1;1302.47;20;1041.98;C/U;260.49
15268;A;1;65;2;1093.38;25;1640.07;C/U;546.69
15268;A;2;90;1;2024.79;25;1518.59;C/U;506.2
15269;A;1;65;1;1093.38;20;874.7;C/U;218.68
15270;A;1;180;20;2122.98;0;42459.6;C/U;0.0
151961;A;1;75;10;1302.47;25;9768.53;C/U;3256.18
151961;A;2;65;10;1093.38;25;8200.35;C/U;2733.45
151961;A;3;45FKA;2;1093.38;25;1640.07;C/U;546.69
151961;A;4;BOR;6;82.64;0;495.84;;0.0
151961;A;5;RES;4;99.17;0;396.68;;0.0
165493;A;1;65;1;3239.66;20;2591.73;C/U;647.93
3002817;A;1;180;4;9051.24;0;36204.96;C/U;0.0
1;B;1;75;1;1.0;0;1.0;C/U;0.0
2;B;1;75;1;1.0;10;0.9;C/U;0.1
3;B;1;BT 24/200;1;36294.3;0;36294.3;C/U;0.0
3;B;2;RES;1;-1368.57;0;-1368.57;;0.0
4;B;1;BT 24/200;1;43916.1;0;43916.1;C/U;0.0
4;B;2;RES;1;-1368.57;0;-1368.57;;0.0
5;B;1;BT 24/200;1;41111.93;0;41111.93;C/U;0.0
6;B;1;75;2;1575.99;20;2521.58;C/U;630.4
6;B;2;65;2;1322.99;20;2116.78;C/U;529.2
6;B;3;100SP;1;2495.99;20;1996.79;C/U;499.2
7;B;1;75;1;1800.0;0;1800.0;C/U;0.0
8;B;1;65;1;1322.99;0;1322.99;C/U;0.0
9;B;1;65;1;1322.99;0;1322.99;C/U;0.0
10;B;1;75;1;1575.99;20;1260.79;C/U;315.2
11;B;1;75;3;1056.0;0;3168.0;C/U;0.0
11;B;2;110C;1;1677.0;0;1677.0;C/U;0.0
12;B;1;75;1;1669.99;20;1335.99;C/U;334.0
13;B;1;100SP;1;2645.0;20;2116.0;C/U;529.0
14;B;1;75;8;1255.0;0;10040.0;C/U;0.0
15;B;1;75;1;1669.99;0;1669.99;C/U;0.0
16;B;1;65;1;1120.0;0;1120.0;C/U;0.0
17;B;1;75;1;1669.99;0;1669.99;C/U;0.0
17;B;2;RES;1;130.0;0;130.0;;0.0
18;B;1;110C;2;2200.0;0;4400.0;C/U;0.0
19;B;1;65;1;1399.99;20;1119.99;C/U;280.0
20;B;1;75;12;1669.99;25;15029.91;C/U;5009.97
21;B;1;45R12;1;1980.0;0;1980.0;C/U;0.0
22;B;1;65;1;1399.99;20;1119.99;C/U;280.0
23;B;1;65;1;1399.99;20;1119.99;C/U;280.0
24;B;1;65;1;1399.99;20;1119.99;C/U;280.0
25;B;1;65;1;1539.99;20;1231.99;C/U;308.0
26;B;1;12V180A;1;4290.0;0;4290.0;C/U;0.0
26;B;2;12V180A;1;4290.0;0;4290.0;C/U;0.0
27;B;1;65;1;1539.99;20;1231.99;C/U;308.0
28;B;1;110C;2;2400.0;0;4800.0;C/U;0.0
29;B;1;180;1;4289.99;20;3431.99;C/U;858.0
30;B;1;240;1;5299.99;20;4239.99;C/U;1060.0
31;B;1;180;2;4289.99;0;8579.98;C/U;0.0
32;B;1;75;1;1840.0;0;1840.0;C/U;0.0
33;B;1;75;1;1900.0;0;1900.0;C/U;0.0
34;B;1;75;2;1840.0;25;2760.0;C/U;920.0
34;B;2;65;1;1539.99;25;1154.99;C/U;385.0
35;B;1;80T;1;2139.99;20;1711.99;C/U;428.0
36;B;1;240;1;4240.0;0;4240.0;C/U;0.0
37;B;1;65;1;1649.99;0;1649.99;C/U;0.0
38;B;1;65;2;1275.72;25;1913.58;C/U;637.86
38;B;2;75;1;1520.66;25;1140.5;C/U;380.17
39;B;1;75;1;1969.99;20;1575.99;C/U;394.0
40;B;1;75;10;1969.99;25;14774.93;C/U;4924.98
41;B;1;65;1;1649.99;20;1319.99;C/U;330.0
42;B;1;65;1;1649.99;20;1319.99;C/U;330.0
43;B;1;110C;1;3104.99;0;3104.99;C/U;0.0
44;B;1;180;1;3672.0;0;3672.0;C/U;0.0
45;B;1;75;10;1969.99;35;12804.94;C/U;6894.97
46;B;1;65;1;1649.99;20;1319.99;C/U;330.0
47;B;1;180;2;4589.99;0;9179.98;C/U;0.0
48;B;1;240;1;5670.0;20;4536.0;C/U;1134.0
49;B;1;45FKA;1;1649.99;20;1319.99;C/U;330.0
50;B;1;65;1;1780.0;20;1424.0;C/U;356.0
51;B;1;110C;2;2500.0;0;5000.0;C/U;0.0
52;B;1;65;1;1780.0;20;1424.0;C/U;356.0
53;B;1;75;1;2130.0;20;1704.0;C/U;426.0
53;B;2;65;1;1779.99;20;1423.99;C/U;356.0
54;B;1;1004X4;2;2636.0;0;5272.0;C/U;0.0
55;B;1;65;1;1779.99;0;1779.99;C/U;0.0
56;B;1;110C;1;2035.61;0;2035.61;C/U;0.0
57;B;1;110C;2;3354.99;20;5367.98;C/U;1342.0
57;B;2;75;1;2130.0;20;1704.0;C/U;426.0
57;B;3;180;1;4960.0;20;3968.0;C/U;992.0
57;B;4;65;1;1779.99;20;1423.99;C/U;356.0
57;B;5;75;1;2130.0;20;1704.0;C/U;426.0
58;B;1;65;4;1779.99;25;5339.97;C/U;1779.99
58;B;2;75;1;2130.0;25;1597.5;C/U;532.5
58;B;3;45FKA;1;1779.99;25;1334.99;C/U;445.0
59;B;1;180;1;5455.0;20;4364.0;C/U;1091.0
60;B;1;75;1;1096.86;0;1096.86;C/U;0.0
60;B;2;65;1;1179.69;0;1179.69;C/U;0.0
61;B;1;75;1;1340.6;0;1340.6;C/U;0.0
62;B;1;65;1;1960.0;0;1960.0;C/U;0.0
63;B;1;65;3;1959.99;25;4409.98;C/U;1469.99
63;B;2;45FKA;1;1959.99;25;1469.99;C/U;490.0
64;B;1;110C;3;3630.0;0;10890.0;C/U;0.0
65;B;1;65;2;1959.99;25;2939.99;C/U;980.0
65;B;2;75;3;2344.99;25;5276.23;C/U;1758.74
66;B;1;75;3;2344.99;25;5276.23;C/U;1758.74
66;B;2;65;1;1959.99;25;1469.99;C/U;490.0
67;B;1;65;2;1179.69;0;2359.38;C/U;0.0
68;B;1;75;1;2344.99;25;1758.74;C/U;586.25
68;B;2;45FKA;1;1959.99;25;1469.99;C/U;490.0
69;B;1;50;1;1959.99;25;1469.99;C/U;490.0
69;B;2;65;1;1959.99;25;1469.99;C/U;490.0
69;B;3;75;1;2344.99;25;1758.74;C/U;586.25
70;B;1;50;1;1959.99;25;1469.99;C/U;490.0
70;B;2;75;1;2344.99;25;1758.74;C/U;586.25
71;B;1;75;1;2344.99;25;1758.74;C/U;586.25
71;B;2;50;1;1959.99;25;1469.99;C/U;490.0
72;B;1;110C;1;2279.88;0;2279.88;C/U;0.0
72;B;2;100;1;2279.88;0;2279.88;C/U;0.0
72;B;3;180;1;2917.69;0;2917.69;C/U;0.0
73;B;1;65;2;2155.0;25;3232.5;C/U;1077.5
73;B;2;75;1;2580.0;25;1935.0;C/U;645.0
74;B;1;75;2;2132.23;25;3198.35;C/U;1066.12
74;B;2;65;1;1780.99;25;1335.74;C/U;445.25
74;B;3;50;1;1780.99;25;1335.74;C/U;445.25
75;B;1;75;3;2580.0;25;5805.0;C/U;1935.0
75;B;2;65;1;2155.0;25;1616.25;C/U;538.75
76;B;1;50;1;2155.0;25;1616.25;C/U;538.75
76;B;2;75;1;2580.0;25;1935.0;C/U;645.0
77;B;1;50;1;2155.0;25;1616.25;C/U;538.75
77;B;2;75;1;2580.0;25;1935.0;C/U;645.0
78;B;1;110C;1;4060.0;0;4060.0;C/U;0.0
79;B;1;65;1;2155.0;25;1616.25;C/U;538.75
79;B;2;75;2;2580.0;25;3870.0;C/U;1290.0
80;B;1;75;2;2370.0;25;3555.0;C/U;1185.0
81;B;1;75;2;2580.0;25;3870.0;C/U;1290.0
82;B;1;75;2;2840.0;25;4260.0;C/U;1420.0
82;B;2;65;1;2370.0;25;1777.5;C/U;592.5
82;B;3;110C;1;4465.0;25;3348.75;C/U;1116.25
83;B;1;75;2;2839.99;25;4259.99;C/U;1420.0
83;B;2;65;1;2369.99;25;1777.49;C/U;592.5
84;B;1;75;2;2839.99;25;4259.99;C/U;1420.0
84;B;2;65;1;2369.99;25;1777.49;C/U;592.5
85;B;1;100;1;2758.66;0;2758.66;C/U;0.0
85;B;2;75;1;1635.11;0;1635.11;C/U;0.0
86;B;1;45FKA;3;2369.99;25;5332.48;C/U;1777.49
86;B;2;100SP;1;4465.0;25;3348.75;C/U;1116.25
87;B;1;75;2;2839.99;25;4259.99;C/U;1420.0
87;B;2;65;1;2369.99;25;1777.49;C/U;592.5
88;B;1;65;1;2369.99;25;1777.49;C/U;592.5
88;B;2;75;1;2839.99;25;2129.99;C/U;710.0
89;B;1;65;1;2369.99;0;2369.99;C/U;0.0
90;B;1;65;2;2369.99;25;3554.99;C/U;1185.0
90;B;2;75;3;2839.99;25;6389.98;C/U;2129.99
91;B;1;75;1;2839.99;20;2271.99;C/U;568.0
92;B;1;50;1;2369.99;25;1777.49;C/U;592.5
92;B;2;75;2;2839.99;25;4259.99;C/U;1420.0
93;B;1;65;2;2369.99;30;3317.99;C/U;1421.99
93;B;2;75;6;2839.99;30;11927.96;C/U;5111.98
94;B;1;110C;1;2758.66;0;2758.66;C/U;0.0
95;B;1;75;1;1635.11;0;1635.11;C/U;0.0
96;B;1;75;5;2839.99;25;10649.96;C/U;3549.99
96;B;2;50;2;2369.99;25;3554.99;C/U;1185.0
97;B;1;75;1;2839.99;20;2271.99;C/U;568.0
98;B;1;75;1;3300.0;25;2475.0;C/U;825.0
99;B;1;65;7;1400.0;0;9800.0;C/U;0.0
100;B;1;12X75;1;3300.0;0;3300.0;C/U;0.0
101;B;1;110C;2;3000.0;0;6000.0;C/U;0.0
102;B;1;110C;1;5180.0;0;5180.0;C/U;0.0
103;B;1;75;3;3300.0;25;7425.0;C/U;2475.0
104;B;1;75;2;3300.0;25;4950.0;C/U;1650.0
104;B;2;65;1;2750.0;25;2062.5;C/U;687.5
105;B;1;75;6;3300.0;30;13860.0;C/U;5940.0
105;B;2;65;4;2750.0;30;7700.0;C/U;3300.0
105;B;3;45FKA;1;2750.0;30;1925.0;C/U;825.0
106;B;1;65;1;3500.0;0;3500.0;C/U;0.0
107;B;1;75;2;2024.69;0;4049.38;C/U;0.0
108;B;1;65;1;1654.66;0;1654.66;C/U;0.0
108;B;2;100;1;3172.46;0;3172.46;C/U;0.0
108;B;3;45FKA;1;1654.66;0;1654.66;C/U;0.0
109;B;1;45FKA;1;2749.99;25;2062.49;C/U;687.5
109;B;2;75;2;3300.0;25;4950.0;C/U;1650.0
110;B;1;65;1;2749.99;20;2199.99;C/U;550.0
111;B;1;50;1;2749.99;25;2062.49;C/U;687.5
111;B;2;65;1;2749.99;25;2062.49;C/U;687.5
111;B;3;75;1;3300.0;25;2475.0;C/U;825.0
112;B;1;75;2;3300.0;25;4950.0;C/U;1650.0
113;B;1;110C;5;3172.46;0;15862.3;C/U;0.0
113;B;2;6200;2;2932.58;0;5865.16;C/U;0.0
114;B;1;65;1;1654.66;0;1654.66;C/U;0.0
115;B;1;65;6;2749.99;30;11549.96;C/U;4949.98
116;B;1;100;1;3172.46;0;3172.46;C/U;0.0
116;B;2;6200;2;2723.56;0;5447.12;C/U;0.0
116;B;3;100;1;3415.93;0;3415.93;C/U;0.0
117;B;1;65;1;1781.65;0;1781.65;C/U;0.0
117;B;2;75;1;2024.69;0;2024.69;C/U;0.0
118;B;1;45FKA;1;2749.99;25;2062.49;C/U;687.5
118;B;2;65;2;2749.99;25;4124.99;C/U;1375.0
118;B;3;75;3;3300.0;25;7425.0;C/U;2475.0
119;B;1;75;7;3300.0;30;16170.0;C/U;6930.0
119;B;2;65;7;2749.99;30;13474.95;C/U;5774.98
120;B;1;65;1;3025.0;0;3025.0;C/U;0.0
121;B;1;45FKA;1;1818.0;0;1818.0;C/U;0.0
121;B;2;75;1;2350.0;0;2350.0;C/U;0.0
121;B;3;65;2;1962.0;0;3924.0;C/U;0.0
122;B;1;65;1;2749.99;20;2199.99;C/U;550.0
123;B;1;50;1;2749.99;25;2062.49;C/U;687.5
123;B;2;65;2;2749.99;25;4124.99;C/U;1375.0
123;B;3;75;3;3300.0;25;7425.0;C/U;2475.0
124;B;1;65;1;2749.99;25;2062.49;C/U;687.5
124;B;2;75;3;3300.0;25;7425.0;C/U;2475.0
125;B;1;65;20;2749.99;20;43999.84;C/U;10999.96
125;B;2;75;10;3300.0;20;26400.0;C/U;6600.0
125;B;3;110C;2;5180.0;20;8288.0;C/U;2072.0
126;B;1;65;1;2749.99;20;2199.99;C/U;550.0
127;B;1;1004X4;1;5099.99;20;4079.99;C/U;1020.0
128;B;1;75;5;2024.69;0;10123.45;C/U;0.0
129;B;1;75;10;3300.0;30;23100.0;C/U;9900.0
130;B;1;75;1;3300.0;25;2475.0;C/U;825.0
131;B;1;65;1;2749.99;20;2199.99;C/U;550.0
132;B;1;Q660;1;3400.0;0;3400.0;C/U;0.0
133;B;1;65;2;1962.0;0;3924.0;C/U;0.0
133;B;2;75;2;2156.0;0;4312.0;C/U;0.0
